type,上海,北京,杭州,宁波,保定,南京,苏州,深圳,厦门,广州,date
AQI,159.25,115.83333333333331,105.66666666666669,86.83333333333331,133.16666666666666,143.875,194.375,55.08333333333334,42.66666666666666,74.66666666666667,2018-11-28
NO2,92.125,65.33333333333333,73.16666666666667,70.79166666666667,65.79166666666667,91.375,98.875,38.583333333333336,30.5,59.875,2018-11-28
PM2.5,120.0,54.41666666666666,78.83333333333333,63.70833333333334,76.70833333333333,108.75,146.33333333333334,38.0,22.45833333333333,53.79166666666666,2018-11-28
AQI,65.66666666666667,44.54166666666666,69.79166666666667,60.16666666666666,115.20833333333331,95.125,74.125,21.375,33.583333333333336,18.33333333333333,2018-02-22
NO2,39.125,27.375,28.04166666666667,23.91666666666667,39.29166666666666,40.583333333333336,30.875,12.708333333333336,15.625,19.625,2018-02-22
PM2.5,46.04166666666666,15.958333333333336,49.91666666666666,42.04166666666666,81.375,70.41666666666667,53.375,11.875,10.166666666666666,8.916666666666666,2018-02-22
AQI,51.79166666666666,273.625,62.45833333333334,55.66666666666666,191.08333333333331,60.08333333333334,61.45833333333334,41.79166666666666,40.91666666666666,62.79166666666666,2018-11-14
NO2,57.125,74.79166666666667,53.45833333333334,49.79166666666666,48.54166666666666,45.58333333333334,56.375,19.75,16.375,53.08333333333334,2018-11-14
PM2.5,32.625,222.625,34.583333333333336,31.5,144.66666666666666,34.291666666666664,40.083333333333336,25.125,17.583333333333332,40.125,2018-11-14
AQI,44.75,63.66666666666666,93.33333333333331,70.75,101.29166666666669,83.33333333333333,69.91666666666667,58.875,49.08333333333334,59.41666666666666,2018-02-07
NO2,63.625,34.5,62.45833333333334,56.33333333333334,44.29166666666666,73.5,68.91666666666667,44.29166666666666,25.75,64.375,2018-02-07
PM2.5,26.0,32.916666666666664,68.875,50.66666666666666,67.91666666666667,58.45833333333334,47.70833333333334,40.375,27.41666666666667,41.458333333333336,2018-02-07
AQI,95.83333333333331,77.54166666666667,35.75,40.25,137.91666666666666,81.04166666666667,79.875,41.125,37.833333333333336,20.791666666666668,2018-11-19
NO2,55.29166666666666,62.375,33.75,34.458333333333336,77.54166666666667,43.66666666666666,42.66666666666666,30.75,25.16666666666667,26.875,2018-11-19
PM2.5,71.125,43.66666666666666,21.166666666666668,25.95833333333333,103.33333333333331,59.41666666666666,58.16666666666666,22.91666666666667,23.08333333333333,10.625,2018-11-19
AQI,57.29166666666666,80.08333333333333,56.83333333333334,55.0,122.5,65.54166666666667,56.45833333333334,59.66666666666666,69.66666666666667,68.125,2018-02-13
NO2,51.25,58.0,35.458333333333336,24.54166666666667,48.95833333333334,49.79166666666666,36.458333333333336,22.54166666666667,20.0,46.79166666666666,2018-02-13
PM2.5,32.25,55.95833333333334,28.58333333333333,24.875,91.875,31.16666666666667,31.75,35.333333333333336,30.54166666666667,44.04166666666666,2018-02-13
AQI,110.5,117.04166666666669,96.79166666666669,71.79166666666667,243.20833333333331,153.04166666666666,142.625,57.04166666666666,44.58333333333334,68.75,2018-11-25
NO2,79.08333333333333,69.5,68.54166666666667,66.5,98.41666666666669,79.04166666666667,84.5,37.833333333333336,29.41666666666667,54.75,2018-11-25
PM2.5,82.625,87.54166666666669,69.5,51.45833333333334,193.125,115.54166666666669,107.79166666666669,39.458333333333336,21.375,48.91666666666666,2018-11-25
AQI,92.91666666666669,66.875,73.08333333333333,69.16666666666667,65.33333333333333,117.04166666666669,97.0,29.16666666666667,39.0,24.33333333333333,2018-04-15
NO2,44.95833333333334,27.54166666666667,35.375,39.5,35.208333333333336,42.04166666666666,42.95833333333334,24.79166666666667,29.0,29.29166666666667,2018-04-15
PM2.5,56.58333333333334,22.79166666666667,39.375,40.458333333333336,24.5,32.791666666666664,51.29166666666666,18.375,19.166666666666668,14.916666666666664,2018-04-15
AQI,73.66666666666667,221.0,76.375,60.58333333333334,185.5,108.0,83.33333333333333,51.83333333333334,64.16666666666667,88.79166666666669,2018-04-01
NO2,37.16666666666666,78.54166666666667,59.33333333333334,19.291666666666668,71.20833333333333,80.33333333333333,54.45833333333334,24.33333333333333,33.291666666666664,52.04166666666666,2018-04-01
PM2.5,41.54166666666666,173.25,43.20833333333334,34.25,134.08333333333334,76.95833333333333,42.125,27.16666666666667,36.375,44.33333333333334,2018-04-01
AQI,140.8695652173913,196.5217391304348,92.0,99.82608695652172,110.6086956521739,114.43478260869566,138.47826086956522,50.78260869565217,71.30434782608695,63.56521739130435,2018-04-29
NO2,46.08695652173913,61.60869565217392,53.95652173913044,25.956521739130434,40.60869565217392,46.52173913043478,56.08695652173913,19.347826086956523,23.56521739130435,58.1304347826087,2018-04-29
PM2.5,88.8695652173913,151.34782608695653,67.1304347826087,50.34782608695652,77.0,84.3913043478261,94.6086956521739,30.869565217391305,45.69565217391305,41.17391304347826,2018-04-29
AQI,29.476190476190478,46.80952380952381,37.476190476190474,26.285714285714285,79.42857142857143,46.76190476190475,33.8095238095238,34.52380952380953,49.42857142857143,57.57142857142857,2018-08-18
NO2,13.238095238095234,22.809523809523807,16.80952380952381,10.095238095238095,25.523809523809533,11.428571428571427,14.61904761904762,36.904761904761905,24.476190476190478,53.38095238095239,2018-08-18
PM2.5,8.238095238095237,14.238095238095234,15.38095238095238,8.380952380952381,27.04761904761905,15.523809523809526,8.904761904761905,21.047619047619047,28.33333333333333,32.8095238095238,2018-08-18
AQI,25.25,47.25,26.75,19.5,62.75,46.25,29.5,24.5,27.75,19.5,2018-08-30
NO2,17.0,38.0,17.0,10.0,35.25,20.0,24.75,32.0,12.0,34.5,2018-08-30
PM2.5,8.75,14.75,10.5,5.5,27.0,17.75,10.0,14.5,3.5,11.0,2018-08-30
AQI,79.76923076923076,40.384615384615394,68.23076923076923,64.0,55.769230769230774,70.53846153846153,70.07692307692308,60.769230769230774,39.230769230769226,62.384615384615394,2018-08-24
NO2,39.46153846153846,29.30769230769231,22.23076923076923,30.0,31.461538461538463,40.615384615384606,38.07692307692308,44.846153846153854,31.615384615384613,53.46153846153846,2018-08-24
PM2.5,37.384615384615394,12.307692307692307,25.153846153846153,29.84615384615385,20.53846153846154,31.30769230769231,35.0,38.0,19.46153846153846,39.692307692307686,2018-08-24
AQI,52.20833333333334,77.375,66.75,47.29166666666666,99.70833333333331,77.83333333333333,56.04166666666666,50.04166666666666,38.79166666666666,86.54166666666669,2018-06-17
NO2,16.958333333333332,27.125,23.70833333333333,11.416666666666664,22.20833333333333,19.166666666666668,16.125,25.91666666666667,19.83333333333333,42.208333333333336,2018-06-17
PM2.5,24.04166666666667,45.0,28.66666666666667,23.41666666666667,37.583333333333336,24.91666666666667,24.625,25.875,18.95833333333333,35.916666666666664,2018-06-17
AQI,77.33333333333333,92.33333333333331,64.5,54.54166666666666,106.5,97.66666666666669,67.41666666666667,63.375,66.75,61.91666666666666,2018-06-03
NO2,26.125,37.25,45.70833333333334,20.58333333333333,27.45833333333333,27.75,29.25,13.333333333333336,19.58333333333333,43.16666666666666,2018-06-03
PM2.5,36.41666666666666,53.25,40.125,23.66666666666667,52.08333333333334,25.70833333333333,34.0,22.625,33.5,29.33333333333333,2018-06-03
AQI,72.79166666666667,120.375,64.16666666666667,54.91666666666666,136.625,81.04166666666667,80.20833333333333,52.125,63.29166666666666,62.66666666666666,2018-06-02
NO2,34.791666666666664,48.33333333333334,40.708333333333336,31.70833333333333,37.083333333333336,32.0,35.041666666666664,12.958333333333336,15.375,47.58333333333334,2018-06-02
PM2.5,34.666666666666664,47.33333333333334,34.75,25.70833333333333,58.33333333333334,30.70833333333333,39.333333333333336,18.25,16.625,31.25,2018-06-02
AQI,52.0,111.04166666666669,62.75,57.75,114.5,76.875,60.70833333333334,46.375,50.70833333333334,65.91666666666667,2018-06-16
NO2,17.791666666666668,28.125,15.458333333333336,16.333333333333332,25.375,21.291666666666668,24.125,27.20833333333333,15.541666666666664,37.41666666666666,2018-06-16
PM2.5,24.83333333333333,77.41666666666667,27.875,26.95833333333333,53.29166666666666,27.25,33.208333333333336,20.95833333333333,16.166666666666668,19.166666666666668,2018-06-16
AQI,38.23529411764706,90.35294117647058,46.470588235294116,32.823529411764696,106.23529411764706,62.58823529411765,37.70588235294117,93.58823529411764,30.058823529411764,74.58823529411767,2018-08-25
NO2,26.764705882352942,24.588235294117645,32.117647058823536,24.058823529411764,24.764705882352942,28.94117647058824,29.058823529411764,37.1764705882353,32.823529411764696,38.117647058823536,2018-08-25
PM2.5,19.41176470588235,34.411764705882355,24.94117647058824,16.823529411764707,38.0,27.117647058823533,16.647058823529413,45.11764705882353,17.764705882352942,32.94117647058823,2018-08-25
AQI,79.14285714285714,62.93333333333333,37.0,35.357142857142854,47.14285714285714,54.14285714285714,60.5,40.2,22.642857142857146,33.92857142857143,2018-08-31
NO2,23.5,21.266666666666666,19.285714285714285,12.214285714285715,22.214285714285715,28.714285714285715,34.07142857142857,30.8,17.857142857142858,41.785714285714285,2018-08-31
PM2.5,21.857142857142854,14.4,12.0,13.142857142857142,21.142857142857142,20.5,22.5,23.53333333333333,9.5,18.428571428571427,2018-08-31
AQI,25.857142857142854,39.76190476190476,30.952380952380953,20.38095238095238,42.285714285714285,35.57142857142857,29.57142857142857,37.476190476190474,32.42857142857143,55.42857142857143,2018-08-19
NO2,12.61904761904762,28.285714285714285,13.476190476190474,9.19047619047619,26.380952380952376,16.666666666666668,16.523809523809526,35.23809523809524,19.666666666666668,49.0,2018-08-19
PM2.5,7.3809523809523805,20.047619047619047,9.714285714285714,6.190476190476191,22.476190476190478,13.0,7.190476190476191,23.66666666666667,14.333333333333336,28.904761904761905,2018-08-19
AQI,146.625,129.95833333333334,111.95833333333331,129.79166666666666,128.66666666666666,111.95833333333331,179.0,62.5,65.83333333333333,63.79166666666666,2018-04-28
NO2,65.45833333333333,53.58333333333334,61.83333333333334,49.875,46.25,44.41666666666666,71.45833333333333,19.83333333333333,19.375,68.625,2018-04-28
PM2.5,108.58333333333331,86.08333333333331,67.25,67.16666666666667,79.83333333333333,60.41666666666666,122.66666666666669,36.833333333333336,40.125,43.54166666666666,2018-04-28
AQI,46.83333333333334,122.41666666666669,42.66666666666666,36.583333333333336,64.79166666666667,49.5,57.08333333333334,27.875,34.666666666666664,35.0,2018-04-14
NO2,43.29166666666666,12.708333333333336,31.33333333333333,30.70833333333333,15.5,30.08333333333333,41.75,27.20833333333333,35.0,39.25,2018-04-14
PM2.5,31.0,28.33333333333333,24.33333333333333,24.70833333333333,23.54166666666667,31.08333333333333,38.833333333333336,16.833333333333332,23.20833333333333,19.83333333333333,2018-04-14
AQI,98.41666666666669,121.33333333333331,127.625,71.45833333333333,170.33333333333334,225.25,140.625,52.58333333333334,53.5,85.79166666666667,2018-11-30
NO2,73.04166666666667,81.375,90.5,51.25,74.45833333333333,77.0,84.25,28.125,27.58333333333333,72.79166666666667,2018-11-30
PM2.5,62.41666666666666,88.83333333333331,96.25,42.95833333333334,125.29166666666669,174.33333333333337,97.5,32.458333333333336,27.08333333333333,63.04166666666666,2018-11-30
AQI,66.58333333333333,118.20833333333331,68.33333333333333,57.0,171.79166666666666,98.79166666666669,87.875,58.79166666666666,38.5,67.04166666666667,2018-11-24
NO2,62.04166666666666,59.08333333333334,52.66666666666666,57.91666666666666,75.125,87.875,79.45833333333333,33.541666666666664,30.04166666666667,56.95833333333334,2018-11-24
PM2.5,47.08333333333334,87.41666666666669,42.54166666666666,37.875,129.91666666666666,73.25,64.41666666666667,38.875,16.541666666666668,47.04166666666666,2018-11-24
AQI,90.375,52.45833333333334,72.54166666666667,72.20833333333333,55.04166666666666,87.79166666666669,88.66666666666669,61.41666666666666,68.5,65.16666666666667,2018-02-12
NO2,36.333333333333336,13.291666666666664,27.45833333333333,28.79166666666667,14.958333333333336,35.125,29.875,16.875,17.166666666666668,30.08333333333333,2018-02-12
PM2.5,34.625,10.75,29.58333333333333,30.04166666666667,21.75,26.0,26.66666666666667,40.958333333333336,32.291666666666664,43.95833333333334,2018-02-12
AQI,28.08333333333333,67.625,24.25,30.54166666666667,93.375,30.20833333333333,38.91666666666666,36.79166666666666,33.25,56.16666666666666,2018-11-18
NO2,33.041666666666664,40.5,35.791666666666664,39.29166666666666,50.0,30.08333333333333,37.91666666666666,25.91666666666667,30.91666666666667,41.708333333333336,2018-11-18
PM2.5,15.041666666666664,31.04166666666667,13.708333333333336,15.25,63.0,19.791666666666668,26.625,21.83333333333333,20.375,36.458333333333336,2018-11-18
AQI,49.83333333333334,61.125,87.75,94.33333333333331,139.875,66.95833333333333,67.95833333333333,53.83333333333334,46.375,48.95833333333334,2018-02-06
NO2,51.625,51.875,58.20833333333334,61.0,68.75,52.25,60.0,31.70833333333333,19.95833333333333,49.29166666666666,2018-02-06
PM2.5,32.916666666666664,41.0,64.5,69.5,105.04166666666669,42.79166666666666,43.04166666666666,34.791666666666664,27.625,32.625,2018-02-06
AQI,106.75,41.91666666666666,129.41666666666666,96.04166666666669,57.04166666666666,145.75,127.91666666666669,75.625,69.625,109.66666666666669,2018-02-10
NO2,50.95833333333334,12.166666666666664,50.70833333333334,50.25,23.125,52.08333333333334,57.125,39.75,30.5,48.70833333333334,2018-02-10
PM2.5,70.04166666666667,9.791666666666666,97.54166666666669,69.125,27.91666666666667,88.16666666666669,79.58333333333333,54.66666666666666,49.25,81.95833333333333,2018-02-10
AQI,51.95833333333334,37.958333333333336,67.875,61.58333333333334,73.58333333333333,62.875,70.58333333333333,72.54166666666667,86.83333333333331,58.95833333333334,2018-02-04
NO2,40.333333333333336,33.208333333333336,43.95833333333334,33.791666666666664,48.04166666666666,51.41666666666666,55.75,24.91666666666667,26.91666666666667,28.0,2018-02-04
PM2.5,36.16666666666666,17.916666666666668,47.83333333333334,42.04166666666666,51.0,41.375,50.41666666666666,51.83333333333334,63.75,37.66666666666666,2018-02-04
AQI,81.58333333333333,252.625,83.33333333333333,68.625,394.33333333333326,161.29166666666666,133.5,35.458333333333336,32.625,57.79166666666666,2018-11-26
NO2,84.16666666666667,101.375,56.45833333333334,56.08333333333334,127.75,82.66666666666667,84.66666666666667,28.0,28.45833333333333,44.41666666666666,2018-11-26
PM2.5,59.58333333333334,204.95833333333331,59.625,48.83333333333334,356.04166666666674,121.54166666666669,100.875,22.20833333333333,16.833333333333332,40.0,2018-11-26
AQI,85.94736842105263,283.89473684210526,81.63157894736842,66.52631578947367,183.578947368421,83.84210526315789,84.84210526315789,62.05263157894736,69.3157894736842,98.0,2018-04-02
NO2,65.10526315789474,61.73684210526316,80.21052631578948,21.473684210526315,56.31578947368421,52.78947368421053,67.6842105263158,37.578947368421055,34.21052631578947,55.157894736842096,2018-04-02
PM2.5,48.47368421052632,229.4736842105264,58.631578947368425,33.1578947368421,134.10526315789474,50.21052631578947,47.842105263157904,38.21052631578947,42.0,56.10526315789475,2018-04-02
AQI,109.04166666666669,104.5,103.45833333333331,88.70833333333331,111.66666666666669,123.125,143.58333333333334,35.333333333333336,87.0,58.20833333333334,2018-04-16
NO2,55.33333333333334,48.125,63.83333333333334,66.95833333333333,42.833333333333336,65.54166666666667,64.83333333333333,27.20833333333333,21.75,38.41666666666666,2018-04-16
PM2.5,23.625,68.66666666666667,44.25,39.41666666666666,56.625,35.75,36.0,22.625,31.79166666666667,29.04166666666667,2018-04-16
AQI,32.35294117647059,114.23529411764706,38.882352941176464,24.705882352941174,112.41176470588236,49.235294117647065,35.117647058823536,50.411764705882355,45.764705882352935,44.411764705882355,2018-08-27
NO2,15.588235294117649,29.294117647058826,18.235294117647054,9.294117647058824,27.64705882352941,27.705882352941174,20.705882352941178,34.23529411764706,16.176470588235293,46.82352941176471,2018-08-27
PM2.5,10.117647058823527,59.058823529411775,16.647058823529413,8.588235294117647,41.058823529411775,22.764705882352942,9.0,30.35294117647059,18.529411764705888,29.058823529411764,2018-08-27
AQI,76.125,66.58333333333333,92.0,64.0,95.20833333333331,98.375,86.54166666666669,41.083333333333336,48.25,37.083333333333336,2018-06-14
NO2,19.625,35.333333333333336,27.91666666666667,13.083333333333336,33.041666666666664,30.29166666666667,22.0,33.875,18.416666666666668,31.875,2018-06-14
PM2.5,31.20833333333333,21.66666666666667,26.16666666666667,17.625,32.875,38.583333333333336,32.291666666666664,26.16666666666667,14.666666666666664,16.458333333333332,2018-06-14
